"","alpha","lambda","deviance","nvars"
"916",0.367612244897959,2.08163268367347,-4.95079021007427e-15,0
"917",0.367612244897959,2.14285717142857,-4.95079021007427e-15,0
"918",0.367612244897959,2.20408165918367,-4.95079021007427e-15,0
"919",0.367612244897959,2.26530614693878,-4.95079021007427e-15,0
"920",0.367612244897959,2.32653063469388,-4.95079021007427e-15,0
"921",0.367612244897959,2.38775512244898,-4.95079021007427e-15,0
"922",0.367612244897959,2.44897961020408,-4.95079021007427e-15,0
"923",0.367612244897959,2.51020409795918,-4.95079021007427e-15,0
"924",0.367612244897959,2.57142858571429,-4.95079021007427e-15,0
"925",0.367612244897959,2.63265307346939,-4.95079021007427e-15,0
"926",0.367612244897959,2.69387756122449,-4.95079021007427e-15,0
"927",0.367612244897959,2.75510204897959,-4.95079021007427e-15,0
"928",0.367612244897959,2.81632653673469,-4.95079021007427e-15,0
"929",0.367612244897959,2.8775510244898,-4.95079021007427e-15,0
"930",0.367612244897959,2.9387755122449,-4.95079021007427e-15,0
"931",0.367612244897959,3,-4.95079021007427e-15,0
"932",0.387979591836735,1e-07,0.975098394261367,1222
"933",0.387979591836735,0.061224587755102,0.662794970607353,109
"934",0.387979591836735,0.122449075510204,0.511202841285525,40
"935",0.387979591836735,0.183673563265306,0.41926396922263,15
"936",0.387979591836735,0.244898051020408,0.340934747650475,11
"937",0.387979591836735,0.30612253877551,0.277833802938291,8
"938",0.387979591836735,0.367347026530612,0.223198349380151,7
"939",0.387979591836735,0.428571514285714,0.169696771311131,5
"940",0.387979591836735,0.489796002040816,0.120265727549454,2
"941",0.387979591836735,0.551020489795918,0.0844453869479203,2
"942",0.387979591836735,0.61224497755102,0.0505236798740602,2
"943",0.387979591836735,0.673469465306122,0.022749702699431,1
"944",0.387979591836735,0.734693953061225,0.00450649158173868,1
"945",0.387979591836735,0.795918440816327,-4.95079021007427e-15,0
"946",0.387979591836735,0.857142928571429,-4.95079021007427e-15,0
"947",0.387979591836735,0.918367416326531,-4.95079021007427e-15,0
"948",0.387979591836735,0.979591904081633,-4.95079021007427e-15,0
"949",0.387979591836735,1.04081639183673,-4.95079021007427e-15,0
"950",0.387979591836735,1.10204087959184,-4.95079021007427e-15,0
"951",0.387979591836735,1.22448985510204,-4.95079021007427e-15,0
"952",0.387979591836735,1.28571434285714,-4.95079021007427e-15,0
"953",0.387979591836735,1.34693883061224,-4.95079021007427e-15,0
"954",0.387979591836735,1.40816331836735,-4.95079021007427e-15,0
"955",0.387979591836735,1.46938780612245,-4.95079021007427e-15,0
"956",0.387979591836735,1.53061229387755,-4.95079021007427e-15,0
"957",0.387979591836735,1.59183678163265,-4.95079021007427e-15,0
"958",0.387979591836735,1.65306126938776,-4.95079021007427e-15,0
"959",0.387979591836735,1.71428575714286,-4.95079021007427e-15,0
"960",0.387979591836735,1.77551024489796,-4.95079021007427e-15,0
"961",0.387979591836735,1.83673473265306,-4.95079021007427e-15,0
"962",0.387979591836735,1.89795922040816,-4.95079021007427e-15,0
"963",0.387979591836735,1.95918370816327,-4.95079021007427e-15,0
"964",0.387979591836735,2.02040819591837,-4.95079021007427e-15,0
"965",0.387979591836735,2.08163268367347,-4.95079021007427e-15,0
"966",0.387979591836735,2.14285717142857,-4.95079021007427e-15,0
"967",0.387979591836735,2.20408165918367,-4.95079021007427e-15,0
"968",0.387979591836735,2.26530614693878,-4.95079021007427e-15,0
"969",0.387979591836735,2.32653063469388,-4.95079021007427e-15,0
"970",0.387979591836735,2.38775512244898,-4.95079021007427e-15,0
"971",0.387979591836735,2.44897961020408,-4.95079021007427e-15,0
"972",0.387979591836735,2.51020409795918,-4.95079021007427e-15,0
"973",0.387979591836735,2.57142858571429,-4.95079021007427e-15,0
"974",0.387979591836735,2.63265307346939,-4.95079021007427e-15,0
"975",0.387979591836735,2.69387756122449,-4.95079021007427e-15,0
"976",0.387979591836735,2.75510204897959,-4.95079021007427e-15,0
"977",0.387979591836735,2.81632653673469,-4.95079021007427e-15,0
"978",0.387979591836735,2.8775510244898,-4.95079021007427e-15,0
"979",0.387979591836735,2.9387755122449,-4.95079021007427e-15,0
"980",0.387979591836735,3,-4.95079021007427e-15,0
"981",0.40834693877551,1e-07,0.975098393277851,1222
"982",0.40834693877551,0.061224587755102,0.655711337223676,93
"983",0.40834693877551,0.122449075510204,0.501970446377214,25
"984",0.40834693877551,0.183673563265306,0.409706797465633,15
"985",0.40834693877551,0.244898051020408,0.33108492000419,9
"986",0.40834693877551,0.30612253877551,0.267762569225529,7
"987",0.40834693877551,0.367347026530612,0.210756867317585,7
"988",0.40834693877551,0.428571514285714,0.154503225158604,5
"989",0.40834693877551,0.489796002040816,0.109199425520729,2
"990",0.40834693877551,0.551020489795918,0.0712128581942186,2
"991",0.40834693877551,0.61224497755102,0.0350713621421371,2
"992",0.40834693877551,0.673469465306122,0.0127239836277801,1
"993",0.40834693877551,0.734693953061225,-4.95079021007427e-15,0
"994",0.40834693877551,0.795918440816327,-4.95079021007427e-15,0
"995",0.40834693877551,0.857142928571429,-4.95079021007427e-15,0
"996",0.40834693877551,0.918367416326531,-4.95079021007427e-15,0
"997",0.40834693877551,0.979591904081633,-4.95079021007427e-15,0
"998",0.40834693877551,1.04081639183673,-4.95079021007427e-15,0
"999",0.40834693877551,1.10204087959184,-4.95079021007427e-15,0
"1000",0.40834693877551,1.16326536734694,-4.95079021007427e-15,0
"1001",0.40834693877551,1.28571434285714,-4.95079021007427e-15,0
"1002",0.40834693877551,1.34693883061224,-4.95079021007427e-15,0
"1003",0.40834693877551,1.40816331836735,-4.95079021007427e-15,0
"1004",0.40834693877551,1.46938780612245,-4.95079021007427e-15,0
"1005",0.40834693877551,1.53061229387755,-4.95079021007427e-15,0
"1006",0.40834693877551,1.59183678163265,-4.95079021007427e-15,0
"1007",0.40834693877551,1.65306126938776,-4.95079021007427e-15,0
"1008",0.40834693877551,1.71428575714286,-4.95079021007427e-15,0
"1009",0.40834693877551,1.77551024489796,-4.95079021007427e-15,0
"1010",0.40834693877551,1.83673473265306,-4.95079021007427e-15,0
"1011",0.40834693877551,1.89795922040816,-4.95079021007427e-15,0
"1012",0.40834693877551,1.95918370816327,-4.95079021007427e-15,0
"1013",0.40834693877551,2.02040819591837,-4.95079021007427e-15,0
"1014",0.40834693877551,2.08163268367347,-4.95079021007427e-15,0
"1015",0.40834693877551,2.14285717142857,-4.95079021007427e-15,0
"1016",0.40834693877551,2.20408165918367,-4.95079021007427e-15,0
"1017",0.40834693877551,2.26530614693878,-4.95079021007427e-15,0
"1018",0.40834693877551,2.32653063469388,-4.95079021007427e-15,0
"1019",0.40834693877551,2.38775512244898,-4.95079021007427e-15,0
"1020",0.40834693877551,2.44897961020408,-4.95079021007427e-15,0
"1021",0.40834693877551,2.51020409795918,-4.95079021007427e-15,0
"1022",0.40834693877551,2.57142858571429,-4.95079021007427e-15,0
"1023",0.40834693877551,2.63265307346939,-4.95079021007427e-15,0
"1024",0.40834693877551,2.69387756122449,-4.95079021007427e-15,0
"1025",0.40834693877551,2.75510204897959,-4.95079021007427e-15,0
"1026",0.40834693877551,2.81632653673469,-4.95079021007427e-15,0
"1027",0.40834693877551,2.8775510244898,-4.95079021007427e-15,0
"1028",0.40834693877551,2.9387755122449,-4.95079021007427e-15,0
"1029",0.40834693877551,3,-4.95079021007427e-15,0
"1030",0.428714285714286,1e-07,0.975098393143458,1219
"1031",0.428714285714286,0.061224587755102,0.649195618282696,89
"1032",0.428714285714286,0.122449075510204,0.494996111453059,18
"1033",0.428714285714286,0.183673563265306,0.400213490670316,13
"1034",0.428714285714286,0.244898051020408,0.321678882681617,9
"1035",0.428714285714286,0.30612253877551,0.258093319788347,7
"1036",0.428714285714286,0.367347026530612,0.198081334184438,5
"1037",0.428714285714286,0.428571514285714,0.140178791315339,3
"1038",0.428714285714286,0.489796002040816,0.0975054890211917,2
"1039",0.428714285714286,0.551020489795918,0.0571520689908164,2
"1040",0.428714285714286,0.61224497755102,0.024249861824232,1
"1041",0.428714285714286,0.673469465306122,0.00202835573633175,1
"1042",0.428714285714286,0.734693953061225,-4.95079021007427e-15,0
"1043",0.428714285714286,0.795918440816327,-4.95079021007427e-15,0
"1044",0.428714285714286,0.857142928571429,-4.95079021007427e-15,0
"1045",0.428714285714286,0.918367416326531,-4.95079021007427e-15,0
"1046",0.428714285714286,0.979591904081633,-4.95079021007427e-15,0
"1047",0.428714285714286,1.04081639183673,-4.95079021007427e-15,0
"1048",0.428714285714286,1.10204087959184,-4.95079021007427e-15,0
"1049",0.428714285714286,1.16326536734694,-4.95079021007427e-15,0
"1050",0.428714285714286,1.22448985510204,-4.95079021007427e-15,0
"1051",0.428714285714286,1.34693883061224,-4.95079021007427e-15,0
"1052",0.428714285714286,1.40816331836735,-4.95079021007427e-15,0
"1053",0.428714285714286,1.46938780612245,-4.95079021007427e-15,0
"1054",0.428714285714286,1.53061229387755,-4.95079021007427e-15,0
"1055",0.428714285714286,1.59183678163265,-4.95079021007427e-15,0
"1056",0.428714285714286,1.65306126938776,-4.95079021007427e-15,0
"1057",0.428714285714286,1.71428575714286,-4.95079021007427e-15,0
"1058",0.428714285714286,1.77551024489796,-4.95079021007427e-15,0
"1059",0.428714285714286,1.83673473265306,-4.95079021007427e-15,0
"1060",0.428714285714286,1.89795922040816,-4.95079021007427e-15,0
"1061",0.428714285714286,1.95918370816327,-4.95079021007427e-15,0
"1062",0.428714285714286,2.02040819591837,-4.95079021007427e-15,0
"1063",0.428714285714286,2.08163268367347,-4.95079021007427e-15,0
"1064",0.428714285714286,2.14285717142857,-4.95079021007427e-15,0
"1065",0.428714285714286,2.20408165918367,-4.95079021007427e-15,0
"1066",0.428714285714286,2.26530614693878,-4.95079021007427e-15,0
"1067",0.428714285714286,2.32653063469388,-4.95079021007427e-15,0
"1068",0.428714285714286,2.38775512244898,-4.95079021007427e-15,0
"1069",0.428714285714286,2.44897961020408,-4.95079021007427e-15,0
"1070",0.428714285714286,2.51020409795918,-4.95079021007427e-15,0
"1071",0.428714285714286,2.57142858571429,-4.95079021007427e-15,0
"1072",0.428714285714286,2.63265307346939,-4.95079021007427e-15,0
"1073",0.428714285714286,2.69387756122449,-4.95079021007427e-15,0
"1074",0.428714285714286,2.75510204897959,-4.95079021007427e-15,0
"1075",0.428714285714286,2.81632653673469,-4.95079021007427e-15,0
"1076",0.428714285714286,2.8775510244898,-4.95079021007427e-15,0
"1077",0.428714285714286,2.9387755122449,-4.95079021007427e-15,0
"1078",0.428714285714286,3,-4.95079021007427e-15,0
"1079",0.449081632653061,1e-07,0.975098395291453,1217
"1080",0.449081632653061,0.061224587755102,0.642749139909663,86
"1081",0.449081632653061,0.122449075510204,0.488375309650127,17
"1082",0.449081632653061,0.183673563265306,0.390899058595732,12
"1083",0.449081632653061,0.244898051020408,0.312523820757033,8
"1084",0.449081632653061,0.30612253877551,0.248086675672366,7
"1085",0.449081632653061,0.367347026530612,0.185184162769335,5
"1086",0.449081632653061,0.428571514285714,0.129719251711913,2
"1087",0.449081632653061,0.489796002040816,0.0851265230563729,2
"1088",0.449081632653061,0.551020489795918,0.0421782566509369,2
"1089",0.449081632653061,0.61224497755102,0.0141826906090775,1
"1090",0.449081632653061,0.673469465306122,-4.95079021007427e-15,0
"1091",0.449081632653061,0.734693953061225,-4.95079021007427e-15,0
"1092",0.449081632653061,0.795918440816327,-4.95079021007427e-15,0
"1093",0.449081632653061,0.857142928571429,-4.95079021007427e-15,0
"1094",0.449081632653061,0.918367416326531,-4.95079021007427e-15,0
"1095",0.449081632653061,0.979591904081633,-4.95079021007427e-15,0
"1096",0.449081632653061,1.04081639183673,-4.95079021007427e-15,0
"1097",0.449081632653061,1.10204087959184,-4.95079021007427e-15,0
"1098",0.449081632653061,1.16326536734694,-4.95079021007427e-15,0
"1099",0.449081632653061,1.22448985510204,-4.95079021007427e-15,0
"1100",0.449081632653061,1.28571434285714,-4.95079021007427e-15,0
"1101",0.449081632653061,1.40816331836735,-4.95079021007427e-15,0
"1102",0.449081632653061,1.46938780612245,-4.95079021007427e-15,0
"1103",0.449081632653061,1.53061229387755,-4.95079021007427e-15,0
"1104",0.449081632653061,1.59183678163265,-4.95079021007427e-15,0
"1105",0.449081632653061,1.65306126938776,-4.95079021007427e-15,0
"1106",0.449081632653061,1.71428575714286,-4.95079021007427e-15,0
"1107",0.449081632653061,1.77551024489796,-4.95079021007427e-15,0
"1108",0.449081632653061,1.83673473265306,-4.95079021007427e-15,0
"1109",0.449081632653061,1.89795922040816,-4.95079021007427e-15,0
"1110",0.449081632653061,1.95918370816327,-4.95079021007427e-15,0
"1111",0.449081632653061,2.02040819591837,-4.95079021007427e-15,0
"1112",0.449081632653061,2.08163268367347,-4.95079021007427e-15,0
"1113",0.449081632653061,2.14285717142857,-4.95079021007427e-15,0
"1114",0.449081632653061,2.20408165918367,-4.95079021007427e-15,0
"1115",0.449081632653061,2.26530614693878,-4.95079021007427e-15,0
"1116",0.449081632653061,2.32653063469388,-4.95079021007427e-15,0
"1117",0.449081632653061,2.38775512244898,-4.95079021007427e-15,0
"1118",0.449081632653061,2.44897961020408,-4.95079021007427e-15,0
"1119",0.449081632653061,2.51020409795918,-4.95079021007427e-15,0
"1120",0.449081632653061,2.57142858571429,-4.95079021007427e-15,0
"1121",0.449081632653061,2.63265307346939,-4.95079021007427e-15,0
"1122",0.449081632653061,2.69387756122449,-4.95079021007427e-15,0
"1123",0.449081632653061,2.75510204897959,-4.95079021007427e-15,0
"1124",0.449081632653061,2.81632653673469,-4.95079021007427e-15,0
"1125",0.449081632653061,2.8775510244898,-4.95079021007427e-15,0
"1126",0.449081632653061,2.9387755122449,-4.95079021007427e-15,0
"1127",0.449081632653061,3,-4.95079021007427e-15,0
"1128",0.469448979591837,1e-07,0.975098395778633,1217
"1129",0.469448979591837,0.061224587755102,0.636218428009686,69
"1130",0.469448979591837,0.122449075510204,0.481656040232413,16
"1131",0.469448979591837,0.183673563265306,0.382603042859067,11
"1132",0.469448979591837,0.244898051020408,0.303861737827148,8
"1133",0.469448979591837,0.30612253877551,0.237717173035987,7
"1134",0.469448979591837,0.367347026530612,0.172089455479044,4
"1135",0.469448979591837,0.428571514285714,0.119254317633171,2
"1136",0.469448979591837,0.489796002040816,0.0719969866273716,2
"1137",0.469448979591837,0.551020489795918,0.0304111517668736,1
"1138",0.469448979591837,0.61224497755102,0.0034319140547281,1
"1139",0.469448979591837,0.673469465306122,-4.95079021007427e-15,0
"1140",0.469448979591837,0.734693953061225,-4.95079021007427e-15,0
"1141",0.469448979591837,0.795918440816327,-4.95079021007427e-15,0
"1142",0.469448979591837,0.857142928571429,-4.95079021007427e-15,0
"1143",0.469448979591837,0.918367416326531,-4.95079021007427e-15,0
"1144",0.469448979591837,0.979591904081633,-4.95079021007427e-15,0
"1145",0.469448979591837,1.04081639183673,-4.95079021007427e-15,0
"1146",0.469448979591837,1.10204087959184,-4.95079021007427e-15,0
"1147",0.469448979591837,1.16326536734694,-4.95079021007427e-15,0
"1148",0.469448979591837,1.22448985510204,-4.95079021007427e-15,0
"1149",0.469448979591837,1.28571434285714,-4.95079021007427e-15,0
"1150",0.469448979591837,1.34693883061224,-4.95079021007427e-15,0
"1151",0.469448979591837,1.46938780612245,-4.95079021007427e-15,0
"1152",0.469448979591837,1.53061229387755,-4.95079021007427e-15,0
"1153",0.469448979591837,1.59183678163265,-4.95079021007427e-15,0
"1154",0.469448979591837,1.65306126938776,-4.95079021007427e-15,0
"1155",0.469448979591837,1.71428575714286,-4.95079021007427e-15,0
"1156",0.469448979591837,1.77551024489796,-4.95079021007427e-15,0
"1157",0.469448979591837,1.83673473265306,-4.95079021007427e-15,0
"1158",0.469448979591837,1.89795922040816,-4.95079021007427e-15,0
"1159",0.469448979591837,1.95918370816327,-4.95079021007427e-15,0
"1160",0.469448979591837,2.02040819591837,-4.95079021007427e-15,0
"1161",0.469448979591837,2.08163268367347,-4.95079021007427e-15,0
"1162",0.469448979591837,2.14285717142857,-4.95079021007427e-15,0
"1163",0.469448979591837,2.20408165918367,-4.95079021007427e-15,0
"1164",0.469448979591837,2.26530614693878,-4.95079021007427e-15,0
"1165",0.469448979591837,2.32653063469388,-4.95079021007427e-15,0
"1166",0.469448979591837,2.38775512244898,-4.95079021007427e-15,0
"1167",0.469448979591837,2.44897961020408,-4.95079021007427e-15,0
"1168",0.469448979591837,2.51020409795918,-4.95079021007427e-15,0
"1169",0.469448979591837,2.57142858571429,-4.95079021007427e-15,0
"1170",0.469448979591837,2.63265307346939,-4.95079021007427e-15,0
"1171",0.469448979591837,2.69387756122449,-4.95079021007427e-15,0
"1172",0.469448979591837,2.75510204897959,-4.95079021007427e-15,0
"1173",0.469448979591837,2.81632653673469,-4.95079021007427e-15,0
"1174",0.469448979591837,2.8775510244898,-4.95079021007427e-15,0
"1175",0.469448979591837,2.9387755122449,-4.95079021007427e-15,0
"1176",0.469448979591837,3,-4.95079021007427e-15,0
"1177",0.489816326530612,1e-07,0.975098396009483,1210
"1178",0.489816326530612,0.061224587755102,0.629675981135524,61
"1179",0.489816326530612,0.122449075510204,0.475079194602603,14
"1180",0.489816326530612,0.183673563265306,0.374546931197407,10
"1181",0.489816326530612,0.244898051020408,0.296297520290995,7
"1182",0.489816326530612,0.30612253877551,0.227334772769637,5
"1183",0.489816326530612,0.367347026530612,0.160005257465349,3
"1184",0.489816326530612,0.428571514285714,0.108212609697428,2
"1185",0.489816326530612,0.489796002040816,0.0580415811813658,2
"1186",0.489816326530612,0.551020489795918,0.0205807946535955,1
"1187",0.489816326530612,0.61224497755102,-4.95079021007427e-15,0
"1188",0.489816326530612,0.673469465306122,-4.95079021007427e-15,0
"1189",0.489816326530612,0.734693953061225,-4.95079021007427e-15,0
"1190",0.489816326530612,0.795918440816327,-4.95079021007427e-15,0
"1191",0.489816326530612,0.857142928571429,-4.95079021007427e-15,0
"1192",0.489816326530612,0.918367416326531,-4.95079021007427e-15,0
"1193",0.489816326530612,0.979591904081633,-4.95079021007427e-15,0
"1194",0.489816326530612,1.04081639183673,-4.95079021007427e-15,0
"1195",0.489816326530612,1.10204087959184,-4.95079021007427e-15,0
"1196",0.489816326530612,1.16326536734694,-4.95079021007427e-15,0
"1197",0.489816326530612,1.22448985510204,-4.95079021007427e-15,0
"1198",0.489816326530612,1.28571434285714,-4.95079021007427e-15,0
"1199",0.489816326530612,1.34693883061224,-4.95079021007427e-15,0
"1200",0.489816326530612,1.40816331836735,-4.95079021007427e-15,0
"1201",0.489816326530612,1.53061229387755,-4.95079021007427e-15,0
"1202",0.489816326530612,1.59183678163265,-4.95079021007427e-15,0
"1203",0.489816326530612,1.65306126938776,-4.95079021007427e-15,0
"1204",0.489816326530612,1.71428575714286,-4.95079021007427e-15,0
"1205",0.489816326530612,1.77551024489796,-4.95079021007427e-15,0
"1206",0.489816326530612,1.83673473265306,-4.95079021007427e-15,0
"1207",0.489816326530612,1.89795922040816,-4.95079021007427e-15,0
"1208",0.489816326530612,1.95918370816327,-4.95079021007427e-15,0
"1209",0.489816326530612,2.02040819591837,-4.95079021007427e-15,0
"1210",0.489816326530612,2.08163268367347,-4.95079021007427e-15,0
"1211",0.489816326530612,2.14285717142857,-4.95079021007427e-15,0
"1212",0.489816326530612,2.20408165918367,-4.95079021007427e-15,0
"1213",0.489816326530612,2.26530614693878,-4.95079021007427e-15,0
"1214",0.489816326530612,2.32653063469388,-4.95079021007427e-15,0
"1215",0.489816326530612,2.38775512244898,-4.95079021007427e-15,0
"1216",0.489816326530612,2.44897961020408,-4.95079021007427e-15,0
"1217",0.489816326530612,2.51020409795918,-4.95079021007427e-15,0
"1218",0.489816326530612,2.57142858571429,-4.95079021007427e-15,0
"1219",0.489816326530612,2.63265307346939,-4.95079021007427e-15,0
"1220",0.489816326530612,2.69387756122449,-4.95079021007427e-15,0
"1221",0.489816326530612,2.75510204897959,-4.95079021007427e-15,0
"1222",0.489816326530612,2.81632653673469,-4.95079021007427e-15,0
"1223",0.489816326530612,2.8775510244898,-4.95079021007427e-15,0
"1224",0.489816326530612,2.9387755122449,-4.95079021007427e-15,0
"1225",0.489816326530612,3,-4.95079021007427e-15,0
"1226",0.510183673469388,1e-07,0.975098397536502,1209
"1227",0.510183673469388,0.061224587755102,0.623408450019023,53
"1228",0.510183673469388,0.122449075510204,0.468907760384597,14
"1229",0.510183673469388,0.183673563265306,0.366734132341509,9
"1230",0.510183673469388,0.244898051020408,0.28857616682484,7
"1231",0.510183673469388,0.30612253877551,0.216628178504485,5
"1232",0.510183673469388,0.367347026530612,0.150731102447422,2
"1233",0.510183673469388,0.428571514285714,0.0965421042081321,2
"1234",0.510183673469388,0.489796002040816,0.0431731975948229,2
"1235",0.510183673469388,0.551020489795918,0.0100841544936415,1
"1236",0.510183673469388,0.61224497755102,-4.95079021007427e-15,0
"1237",0.510183673469388,0.673469465306122,-4.95079021007427e-15,0
"1238",0.510183673469388,0.734693953061225,-4.95079021007427e-15,0
"1239",0.510183673469388,0.795918440816327,-4.95079021007427e-15,0
"1240",0.510183673469388,0.857142928571429,-4.95079021007427e-15,0
"1241",0.510183673469388,0.918367416326531,-4.95079021007427e-15,0
"1242",0.510183673469388,0.979591904081633,-4.95079021007427e-15,0
"1243",0.510183673469388,1.04081639183673,-4.95079021007427e-15,0
"1244",0.510183673469388,1.10204087959184,-4.95079021007427e-15,0
"1245",0.510183673469388,1.16326536734694,-4.95079021007427e-15,0
"1246",0.510183673469388,1.22448985510204,-4.95079021007427e-15,0
"1247",0.510183673469388,1.28571434285714,-4.95079021007427e-15,0
"1248",0.510183673469388,1.34693883061224,-4.95079021007427e-15,0
"1249",0.510183673469388,1.40816331836735,-4.95079021007427e-15,0
"1250",0.510183673469388,1.46938780612245,-4.95079021007427e-15,0
"1251",0.510183673469388,1.59183678163265,-4.95079021007427e-15,0
"1252",0.510183673469388,1.65306126938776,-4.95079021007427e-15,0
"1253",0.510183673469388,1.71428575714286,-4.95079021007427e-15,0
"1254",0.510183673469388,1.77551024489796,-4.95079021007427e-15,0
"1255",0.510183673469388,1.83673473265306,-4.95079021007427e-15,0
"1256",0.510183673469388,1.89795922040816,-4.95079021007427e-15,0
"1257",0.510183673469388,1.95918370816327,-4.95079021007427e-15,0
"1258",0.510183673469388,2.02040819591837,-4.95079021007427e-15,0
"1259",0.510183673469388,2.08163268367347,-4.95079021007427e-15,0
"1260",0.510183673469388,2.14285717142857,-4.95079021007427e-15,0
"1261",0.510183673469388,2.20408165918367,-4.95079021007427e-15,0
"1262",0.510183673469388,2.26530614693878,-4.95079021007427e-15,0
"1263",0.510183673469388,2.32653063469388,-4.95079021007427e-15,0
"1264",0.510183673469388,2.38775512244898,-4.95079021007427e-15,0
"1265",0.510183673469388,2.44897961020408,-4.95079021007427e-15,0
"1266",0.510183673469388,2.51020409795918,-4.95079021007427e-15,0
"1267",0.510183673469388,2.57142858571429,-4.95079021007427e-15,0
"1268",0.510183673469388,2.63265307346939,-4.95079021007427e-15,0
"1269",0.510183673469388,2.69387756122449,-4.95079021007427e-15,0
"1270",0.510183673469388,2.75510204897959,-4.95079021007427e-15,0
"1271",0.510183673469388,2.81632653673469,-4.95079021007427e-15,0
"1272",0.510183673469388,2.8775510244898,-4.95079021007427e-15,0
"1273",0.510183673469388,2.9387755122449,-4.95079021007427e-15,0
"1274",0.510183673469388,3,-4.95079021007427e-15,0
"1275",0.530551020408163,1e-07,0.975098397530033,1199
"1276",0.530551020408163,0.061224587755102,0.617001385481718,53
"1277",0.530551020408163,0.122449075510204,0.46252189732066,14
"1278",0.530551020408163,0.183673563265306,0.359450598819919,9
"1279",0.530551020408163,0.244898051020408,0.280638563622692,7
"1280",0.530551020408163,0.30612253877551,0.205482243192683,5
"1281",0.530551020408163,0.367347026530612,0.141467351752527,2
"1282",0.530551020408163,0.428571514285714,0.0841833727154729,2
"1283",0.530551020408163,0.489796002040816,0.0333541136175317,1
"1284",0.530551020408163,0.551020489795918,-4.95079021007427e-15,0
"1285",0.530551020408163,0.61224497755102,-4.95079021007427e-15,0
"1286",0.530551020408163,0.673469465306122,-4.95079021007427e-15,0
"1287",0.530551020408163,0.734693953061225,-4.95079021007427e-15,0
"1288",0.530551020408163,0.795918440816327,-4.95079021007427e-15,0
"1289",0.530551020408163,0.857142928571429,-4.95079021007427e-15,0
"1290",0.530551020408163,0.918367416326531,-4.95079021007427e-15,0
"1291",0.530551020408163,0.979591904081633,-4.95079021007427e-15,0
"1292",0.530551020408163,1.04081639183673,-4.95079021007427e-15,0
"1293",0.530551020408163,1.10204087959184,-4.95079021007427e-15,0
"1294",0.530551020408163,1.16326536734694,-4.95079021007427e-15,0
"1295",0.530551020408163,1.22448985510204,-4.95079021007427e-15,0
"1296",0.530551020408163,1.28571434285714,-4.95079021007427e-15,0
"1297",0.530551020408163,1.34693883061224,-4.95079021007427e-15,0
"1298",0.530551020408163,1.40816331836735,-4.95079021007427e-15,0
"1299",0.530551020408163,1.46938780612245,-4.95079021007427e-15,0
"1300",0.530551020408163,1.53061229387755,-4.95079021007427e-15,0
"1301",0.530551020408163,1.65306126938776,-4.95079021007427e-15,0
"1302",0.530551020408163,1.71428575714286,-4.95079021007427e-15,0
"1303",0.530551020408163,1.77551024489796,-4.95079021007427e-15,0
"1304",0.530551020408163,1.83673473265306,-4.95079021007427e-15,0
"1305",0.530551020408163,1.89795922040816,-4.95079021007427e-15,0
"1306",0.530551020408163,1.95918370816327,-4.95079021007427e-15,0
"1307",0.530551020408163,2.02040819591837,-4.95079021007427e-15,0
"1308",0.530551020408163,2.08163268367347,-4.95079021007427e-15,0
"1309",0.530551020408163,2.14285717142857,-4.95079021007427e-15,0
"1310",0.530551020408163,2.20408165918367,-4.95079021007427e-15,0
"1311",0.530551020408163,2.26530614693878,-4.95079021007427e-15,0
"1312",0.530551020408163,2.32653063469388,-4.95079021007427e-15,0
"1313",0.530551020408163,2.38775512244898,-4.95079021007427e-15,0
"1314",0.530551020408163,2.44897961020408,-4.95079021007427e-15,0
"1315",0.530551020408163,2.51020409795918,-4.95079021007427e-15,0
"1316",0.530551020408163,2.57142858571429,-4.95079021007427e-15,0
"1317",0.530551020408163,2.63265307346939,-4.95079021007427e-15,0
"1318",0.530551020408163,2.69387756122449,-4.95079021007427e-15,0
"1319",0.530551020408163,2.75510204897959,-4.95079021007427e-15,0
"1320",0.530551020408163,2.81632653673469,-4.95079021007427e-15,0
"1321",0.530551020408163,2.8775510244898,-4.95079021007427e-15,0
"1322",0.530551020408163,2.9387755122449,-4.95079021007427e-15,0
"1323",0.530551020408163,3,-4.95079021007427e-15,0
"1324",0.550918367346939,1e-07,0.975098394505447,1194
"1325",0.550918367346939,0.061224587755102,0.610420732328443,53
"1326",0.550918367346939,0.122449075510204,0.456007454962498,13
"1327",0.550918367346939,0.183673563265306,0.352025308525597,9
"1328",0.550918367346939,0.244898051020408,0.272575574554344,5
"1329",0.550918367346939,0.30612253877551,0.195015104877651,3
"1330",0.550918367346939,0.367347026530612,0.131727664350604,2
"1331",0.550918367346939,0.428571514285714,0.0710680776028804,2
"1332",0.550918367346939,0.489796002040816,0.0235079680740961,1
"1333",0.550918367346939,0.551020489795918,-4.95079021007427e-15,0
"1334",0.550918367346939,0.61224497755102,-4.95079021007427e-15,0
"1335",0.550918367346939,0.673469465306122,-4.95079021007427e-15,0
"1336",0.550918367346939,0.734693953061225,-4.95079021007427e-15,0
"1337",0.550918367346939,0.795918440816327,-4.95079021007427e-15,0
"1338",0.550918367346939,0.857142928571429,-4.95079021007427e-15,0
"1339",0.550918367346939,0.918367416326531,-4.95079021007427e-15,0
"1340",0.550918367346939,0.979591904081633,-4.95079021007427e-15,0
"1341",0.550918367346939,1.04081639183673,-4.95079021007427e-15,0
